Postal Code,Place Name,Latitude,Longitude
0860,Helsinki,60.1756,24.9342
0861,Helsinki,60.1756,24.9342
0870,Helsinki,60.1756,24.9342
0880,Helsinki,60.1756,24.9342
0881,Helsinki,60.1756,24.9342
0900,Helsinki,60.1756,24.9342
0901,Helsinki,60.1756,24.9342
0910,Helsinki,60.1756,24.9342
0911,Helsinki,60.1756,24.9342
0920,Helsinki,60.1756,24.9342
0921,Helsinki,60.1756,24.9342
0930,Helsinki,60.1756,24.9342
0931,Helsinki,60.1756,24.9342
0940,Helsinki,60.1756,24.9342
0941,Helsinki,60.1756,24.9342
0950,Helsinki,60.1756,24.9342
0951,Helsinki,60.1756,24.9342
0960,Helsinki,60.1756,24.9342
0970,Helsinki,60.1756,24.9342
0971,Helsinki,60.1756,24.9342
0980,Helsinki,60.1756,24.9342
0981,Helsinki,60.1756,24.9342
0990,Helsinki,60.1756,24.9342
1002,Vantaa,60.3,24.85
1003,Vantaa,60.3,24.85
1009,Veikkaus,60.3,24.85
1019,Ivo,60.3,24.85
1100,Itäsalmi,60.2578,25.1928
1101,Itäsalmi,60.2578,25.1928
1120,Västerskog,60.2669,25.2947
1121,Västerskog,60.2669,25.2947
1130,Gumbostrand,60.2564,25.2917
1150,Söderkulla,60.3,25.3
1151,Söderkulla,60.3,25.3
1180,Kalkkiranta,60.2723,25.2667
1190,Sipoo-Box,60.2723,25.2667
1200,Vantaa,60.3,24.85
1201,Vantaa,60.3,24.85
1230,Vantaa,60.3,24.85
1231,Vantaa,60.3,24.85
1260,Vantaa,60.3,24.85
1261,Vantaa,60.3,24.85
1280,Vantaa,60.3,24.85
1300,Vantaa,60.3,24.85
1301,Vantaa,60.3,24.85
1305,Vantaa 30/Yritysposti,60.3,24.85
1350,Vantaa,60.3,24.85
1351,Vantaa,60.3,24.85
1360,Vantaa,60.3,24.85
1361,Vantaa,60.3,24.85
1370,Vantaa,60.3,24.85
1380,Vantaa,60.3,24.85
1390,Vantaa,60.3,24.85
1391,Vantaa,60.3,24.85
1400,Vantaa,60.3,24.85
1401,Vantaa,60.3,24.85
1420,Vantaa,60.3,24.85
1450,Vantaa,60.3,24.85
1451,Vantaa,60.3,24.85
1480,Vantaa,60.3,24.85
1490,Vantaa,60.3,24.85
1510,Vantaa,60.3,24.85
1511,Vantaa,60.3,24.85
1520,Vantaa,60.3,24.85
1530,Vantaa,60.3,24.85
1531,Vantaa,60.3,24.85
1560,Maantiekylä,60.3375,25.0083
1590,Maisala,60.3063,24.8764
1600,Vantaa,60.3,24.85
1601,Vantaa,60.3,24.85
1610,Vantaa,60.3,24.85
1611,Vantaa,60.3,24.85
1620,Vantaa,60.3,24.85
1621,Vantaa,60.3,24.85
1630,Vantaa,60.3,24.85
1640,Vantaa,60.3,24.85
1641,Vantaa,60.3,24.85
1650,Vantaa,60.3,24.85
1651,Vantaa,60.3,24.85
1660,Vantaa,60.3,24.85
1661,Vantaa,60.3,24.85
1670,Vantaa,60.3,24.85
1671,Vantaa,60.3,24.85
1680,Vantaa,60.3,24.85
1690,Vantaa,60.3,24.85
1700,Vantaa,60.3,24.85
1710,Vantaa,60.3,24.85
1711,Vantaa,60.3,24.85
1720,Vantaa,60.3,24.85
1721,Vantaa,60.3,24.85
1730,Vantaa,60.3,24.85
1731,Vantaa,60.3,24.85
1740,Vantaa,60.3,24.85
1741,Vantaa,60.3,24.85
1750,Vantaa,60.3,24.85
1760,Vantaa,60.3,24.85
1770,Vantaa,60.3,24.85
1800,Klaukkala,60.3833,24.75
1801,Klaukkala,60.3833,24.75
1810,Luhtajoki,60.3974,24.7217
1820,Klaukkala,60.3833,24.75
1830,Lepsämä,60.3833,24.6333
1850,Haikala,60.4008,24.7469
1860,Perttula,60.45,24.7
1900,Nurmijärvi,60.4667,24.8
1901,Nurmijärvi,60.4667,24.8
1940,Palojoki,60.4333,24.8667
2002,Espoo,60.2167,24.6667
2003,Espoo,60.2167,24.6667
2007,Espoo,60.2167,24.6667
2010,Tapiola,60.9167,25.8167
2015,Tkk,60.9167,25.8167
2020,Metsä,64.3,24.2
2044,Vtt,61.1733,24.8033
2050,Radiolinja,61.1733,24.8033
2100,Espoo,60.1858,24.6335
2101,Espoo,60.2167,24.6667
2110,Espoo,60.2167,24.6667
2111,Espoo,60.2167,24.6667
2120,Espoo,60.2167,24.6667
2130,Espoo,60.2167,24.6667
2131,Espoo,60.2167,24.6667
2140,Espoo,60.2167,24.6667
2141,Espoo,60.2167,24.6667
2150,Espoo,60.2167,24.6667
2151,Espoo,60.2167,24.6667
2160,Espoo,60.2167,24.6667
2170,Espoo,60.2167,24.6667
2171,Espoo,60.2167,24.6667
2180,Espoo,60.2167,24.6667
2181,Espoo,60.2167,24.6667
2200,Espoo,60.2167,24.6667
2201,Espoo,60.2167,24.6667
2210,Espoo,60.2167,24.6667
2211,Espoo,60.2167,24.6667
2230,Espoo,60.2167,24.6667
2231,Espoo,60.2167,24.6667
2240,Espoo,60.2167,24.6667
2241,Espoo,60.2167,24.6667
2260,Espoo,60.2167,24.6667
2261,Espoo,60.2167,24.6667
2270,Espoo,60.2167,24.6667
2271,Espoo,60.2167,24.6667
2280,Espoo,60.2167,24.6667
2281,Espoo,60.2167,24.6667
2290,Espoo,60.2167,24.6667
2300,Espoo,60.2167,24.6667
2320,Espoo,60.1858,24.6335
2321,Espoo,60.2167,24.6667
2330,Espoo,60.2167,24.6667
2340,Espoo,60.2167,24.6667
2341,Espoo,60.2167,24.6667
2360,Espoo,60.2167,24.6667
2361,Espoo,60.2167,24.6667
2380,Espoo,60.2167,24.6667
2400,Kirkkonummi,60.1167,24.4333
2401,Kirkkonummi,60.1167,24.4333
2410,Kirkkonummi,60.1167,24.4333
2411,Kirkkonummi,60.1167,24.4333
2420,Jorvas,60.1361,24.5164
2421,Jorvas,60.1361,24.5164
2430,Masala,60.1533,24.5289
2431,Masala,60.1533,24.5289
2440,Luoma,60.1667,24.5667
2460,Kantvik,60.0922,24.3944
2470,Upinniemi,60.0333,24.35
2471,Upinniemi,60.0333,24.35
2490,Pikkala,60.0911,24.3147
2510,Oitmäki,60.1969,24.2647
2520,Lapinkylä,60.1969,24.2647
2540,Kylmälä,60.2333,24.4
2550,Evitskog,60.1978,24.3489
2570,Siuntio kk,60.1969,24.2647
2580,Siuntio as,60.1833,24.2
2581,Siuntio,60.1833,24.2
2590,Lappers,60.1731,24.11
2600,Espoo,60.2167,24.6667
2601,Espoo,60.2167,24.6667
2610,Espoo,60.2167,24.6667
2611,Espoo,60.2167,24.6667
2620,Espoo,60.2167,24.6667
2621,Espoo,60.2167,24.6667
2630,Espoo,60.2168,24.6625
2631,Espoo,60.2167,24.6667
2660,Espoo,60.2167,24.6667
2661,Espoo,60.2167,24.6667
2680,Espoo,60.2167,24.6667
2700,Kauniainen,60.2172,24.7425
2701,Kauniainen,60.2172,24.7425
2710,Espoo,60.2167,24.6667
2711,Espoo,60.2167,24.6667
2720,Espoo,60.2167,24.6667
2721,Espoo,60.2167,24.6667
2730,Espoo,60.2167,24.6667
2731,Espoo,60.2167,24.6667
2740,Espoo,60.2167,24.6667
2741,Espoo,60.2167,24.6667
2750,Espoo,60.2167,24.6667
2760,Espoo,60.2167,24.6667
2761,Espoo,60.2167,24.6667
2770,Espoo,60.2167,24.6667
2771,Espoo,60.2167,24.6667
2780,Espoo,60.2167,24.6667
2781,Espoo,60.2167,24.6667
2810,Espoo,60.2167,24.6667
2811,Espoo,60.2167,24.6667
2820,Espoo,60.2166,24.6666
2821,Espoo,60.2167,24.6667
2860,Espoo,60.2167,24.6667
2861,Espoo,60.2167,24.6667
2880,Veikkola,60.2833,24.4
2881,Veikkola,60.2833,24.4
2920,Espoo,60.2167,24.6667
2921,Espoo,60.2167,24.6667
2940,Espoo,60.2167,24.6667
2941,Espoo,60.2167,24.6667
2970,Espoo,60.2167,24.6667
2971,Espoo,60.2167,24.6667
2980,Espoo,60.2167,24.6667
2981,Espoo,60.2167,24.6667
3007,Nummela,60.3333,24.3333
3100,Nummela,60.3333,24.3333
3101,Nummela,60.3333,24.3333
3150,Huhmari,60.3,24.35
3220,Tervalampi,60.3333,24.4333
3250,Ojakkala,60.3333,24.4333
3300,Otalampi,60.4,24.5
3320,Selki,60.4333,24.5333
3400,Vihti,60.4167,24.3333
3401,Vihti,60.4167,24.3333
3430,Jokikunta,60.45,24.2
3600,Karkkila,60.5333,24.1833
3601,Karkkila,60.5333,24.1833
3607,Karkkila,60.5333,24.1833
3620,Karkkila,60.5333,24.1833
3621,Karkkila,60.5333,24.1833
3710,Uusitalo,60.5167,24.3333
3790,Vihtijärvi,60.5333,24.5167
3810,Ikkala,60.4833,24.1333
3850,Pusula,60.4667,23.9833
3870,Hyönölä,60.4667,23.9
3999,Helsinki,60.1756,24.9342
4110,Nikkilän Sairaala,60.3265,25.1214
4130,Sipoo,60.3667,25.2667
4131,Sipoo,60.3667,25.2667
4150,Martinkylä,60.1561,24.7022
4170,Paippinen,60.4167,25.25
4200,Kerava,60.4,25.1167
4201,Kerava,60.4,25.1167
4207,Kerava,60.4,25.1167
4220,Kerava,60.4,25.1167
4221,Kerava,60.4,25.1167
4230,Kerava,60.4,25.1167
4231,Kerava,60.4,25.1167
4240,Talma,60.4,25.1167
4250,Kerava,60.4,25.1167
4251,Kerava,60.4,25.1167
4260,Kerava,60.4,25.1167
4261,Kerava,60.4,25.1167
4300,Tuusula,60.4167,25.0333
4301,Tuusula,60.4167,25.0333
4310,Tuusula,60.4167,25.0333
4311,Tuusula,60.4167,25.0333
4320,Tuusula,60.4167,25.0333
4321,Riihikallio,60.3722,25.0075
4330,Lahela,60.3864,24.9839
4340,Tuusula,60.4167,25.0333
4350,Nahkela,60.4,24.95
4360,Tuusula,60.4167,25.0333
4370,Rusutjärvi,60.4167,24.9667
4380,Tuusula,60.4167,25.0333
4390,Jäniksenlinna,60.4861,24.9767
4400,Järvenpää,60.4667,25.1
4401,Järvenpää,60.4667,25.1
4407,Järvenpää,60.4667,25.1
4410,Järvenpää,60.4667,25.1
4420,Järvenpää,60.4667,25.1
4430,Järvenpää,60.4667,25.1
4431,Järvenpää,60.4667,25.1
4440,Järvenpää,60.4667,25.1
4441,Järvenpää,60.4667,25.1
4460,Nummenkylä,60.5,25.1
4480,Haarajoki,60.5,25.1667
4500,Kellokoski,60.55,25.1
4501,Kellokoski,60.55,25.1
4530,Ohkola,60.5667,25.15
4600,Mäntsälä,60.6333,25.3167
4601,Mäntsälä,60.6333,25.3167
4630,Sääkskylä,60.5833,25.4167
4660,Numminen,60.55,25.3
4680,Hirvihaara,60.6167,25.2333
4740,Sälinkää,60.7,25.2167
4770,Sahakylä,60.75,25.2
4820,Kaukalampi,60.6833,25.4
4840,Hautjärvi,60.7,25.4667
4920,Saarentaus,60.7167,25.4167
4940,Levanto,60.7667,25.45
5100,Röykkä,60.4833,24.65
5130,Röykän Sairaala,60.4833,24.65
5131,Röykän Sairaala,60.4833,24.65
5200,Rajamäki,60.5333,24.75
5201,Rajamäki,60.5333,24.75
5250,Kiljava,60.5,24.6667
5310,Raala,60.5,24.9
5400,Jokela,60.55,24.9833
5401,Jokela,60.55,24.9833
5430,Nuppulinna,60.5333,25.0167
5450,Nukari,60.5333,24.9167
5451,Nukari,60.5333,24.9167
5460,Hyvinkää,60.6333,24.8667
5470,Hyvinkää,60.6333,24.8667
5510,Hyvinkää,60.6333,24.8667
5620,Hyvinkää,60.6333,24.8667
5720,Hyvinkää,60.6333,24.8667
5800,Hyvinkää,60.6333,24.8667
5801,Hyvinkää,60.6333,24.8667
5807,Hyvinkää 7,60.6333,24.8667
5820,Hyvinkää,60.6333,24.8667
5821,Hyvinkää,60.6333,24.8667
5830,Hyvinkää,60.6333,24.8667
5831,Hyvinkää,60.6333,24.8667
5840,Hyvinkää,60.6333,24.8667
5841,Hyvinkää,60.6333,24.8667
5850,Hyvinkää,60.6333,24.8667
5860,Hyvinkää,60.6333,24.8667
5870,Salpakangas,60.6333,24.8667
5880,Hyvinkää,60.6333,24.8667
5881,Hyvinkää,60.6333,24.8667
5900,Hyvinkää,60.633,24.83
5901,Hyvinkää,60.6333,24.8667
5950,Hyvinkää,60.6333,24.8667
5999,Hyvinkää,60.6333,24.8667
6100,Porvoo,60.4,25.6667
6101,Porvoo,60.4,25.6667
6121,Vantaa,60.3,24.85
6150,Porvoo,60.4,25.6667
6151,Porvoo,60.4,25.6667
6200,Porvoo,60.4,25.6667
6400,Porvoo,60.4,25.6667
6401,Porvoo,60.4,25.6667
6450,Porvoo,60.4,25.6667
6451,Porvoo,60.4,25.6667
6500,Porvoo,60.4,25.6667
6530,Kerkkoo,60.45,25.6333
6550,Hamari,60.35,25.6667
6650,Hamari,60.35,25.6667
6750,Tolkkinen,60.3333,25.5833
6820,Kulloo,60.35,25.5
6830,Kulloonkylä,60.35,25.5
6831,Kulloby,60.35,25.5
6850,Kulloo,60.35,25.5
6880,Kärrby,60.2881,25.4994
6881,Kärrby,60.2881,25.4994
6950,Emäsalo,60.3695,25.5746
6951,Emsalö,60.3695,25.5746
7110,Hinthaara,60.4,25.4667
7130,Anttila,60.8667,25.9667
7150,Laukkoski,60.4333,25.4
7170,Pornainen,60.4667,25.3833
7171,Pornainen,60.4667,25.3833
7190,Halkia,60.5167,25.3167
7220,Kaarenkylä,60.4764,25.5431
7230,Monninkylä,60.5,25.55
7231,Monninkylä,60.5,25.55
7280,Ilola,60.3272,25.0319
7281,Ilola,60.3272,25.0319
7310,Sannäs,60.4169,25.8
7320,Jakari,60.2917,25.8694
7340,Epoo,60.35,25.85
7350,Gäddrag,60.2833,25.8667
7360,Tirmo,60.25,25.9
7370,Pellinki,60.2333,25.9167
7380,Österby,60.2167,25.8833
7390,Suurpellinki,60.2917,25.8694
7410,Kråkö,60.3,25.8667
7450,Voolahti,60.3,25.8667
7451,Voolahti,60.3,25.8667
7500,Askola,60.5333,25.6
7510,Vakkola,60.5167,25.6
7530,Onkimaa,60.55,25.5833
7540,Korttia,60.6,25.6
7550,Torpinkylä,60.5729,25.6271
7560,Pukkila,60.65,25.5667
7565,Kantele,60.65,25.65
7580,Tiilää,60.55,25.7
7590,Huuvari,60.5333,25.7167
7600,Myrskylä,60.6667,25.85
7601,Myrskylä,60.6667,25.85
7680,Juornaankylä,60.5667,25.75
7690,Kankkila,60.6167,25.75
7700,Koskenkylän Saha,60.4375,25.9542
7701,Koskenkylän Saha,60.4375,25.9542
7720,Malmgård,60.55,25.95
7740,Gammelby,60.5,25.9
7750,Isnäs,60.4,26
7780,Härkäpää,60.3,25.9667
7800,Lapinjärvi,60.6333,26.2167
7810,Ingermaninkylä,60.5967,26.1517
7820,Porlammi,60.7,26.05
7830,Pukaro,60.6667,26.25
7840,Lindkoski,60.6333,26.2667
7850,Heikinkylä,60.5833,26.25
7870,Skinnarby,60.55,26.1333
7880,Liljendal,60.5667,26.05
7881,Liljendal,60.5667,26.05
7890,Mickelspiltom,60.6167,26.0167
7899,Loviisa,60.45,26.2333
7900,Loviisa,60.45,26.2333
7901,Loviisa,60.45,26.2333
7910,Valko,60.4167,26.25
7920,Loviisa,60.45,26.2333
7930,Pernaja,60.45,26.05
7940,Loviisa,60.45,26.2333
7945,Kuggom,60.4922,26.1864
7955,Tesjoki,60.4667,26.3167
7960,Ahvenkoski,60.5,26.5
7970,Ruotsinpyhtää,60.5333,26.45
7980,Kuninkaankylä,60.5833,26.45
7990,Ruotsinkylä,60.6167,26.4667
7999,Porvoo,60.4,25.6667
8007,Lohja,60.25,24.0833
8100,Lohja,60.25,24.0833
8101,Lohja,60.25,24.0833
8150,Lohja,60.25,24.0833
8151,Lohja,60.25,24.0833
8200,Lohja,60.25,24.0833
8201,Lohja,60.25,24.0833
8350,Routio,60.2833,24.0667
8360,Kisakallio,60.2833,24.0667
8450,Hormajärvi,60.2667,24
8480,Karstu,60.3,23.9333
8500,Lohja As,60.25,24.0833
8501,Lohja As,60.25,24.0833
8550,Lohja,60.25,24.0833
8680,Muijala,60.2833,24.2
8681,Muijala,60.2833,24.2
8700,Virkkala,60.2,24
8701,Virkkala,60.2,24
8720,Virkkala,60.2,24
8800,Kirkniemi,60.251,24.0667
9120,Karjalohja,60.25,23.7167
9140,Risteys,60.2167,23.6667
9220,Sammatti,60.3167,23.8167
9430,Saukkola,60.3833,23.9833
9520,Millola,60.35,24.05
9630,Koisjärvi,60.4167,24.0833
9710,Hyrsynummi,60.3833,24.0333
9810,Nummi,60.4,23.8833
9930,Leppäkorpi,60.4667,23.8167
9999,Lohja,60.25,24.0833
10120,Tähtelä,67.3667,26.6167
10140,Päivölä,60.1167,24.1333
10160,Degerby Ul,60.085,24.1872
10161,Degerby,60.085,24.1872
10210,Inkoo,60.05,24.0167
10211,Inkoo,60.05,24.0167
10230,Inkoo As,60.0292,23.9417
10250,Fagervik,60.0333,23.8333
10270,Barösund,59.9833,23.9
10300,Karjaa,60.0833,23.6667
10301,Karjaa,60.0833,23.6667
10320,Karjaa,60.0833,23.6667
10330,Pinjainen,60.0833,23.6167
10350,Meltolan Sairaala,60.1,23.69
10360,Mustio,60.1667,23.8333
10380,Kaunislahti,60.1,23.69
10410,Åminnefors,60.0833,23.5833
10411,Åminnefors,60.0833,23.5833
10420,Pohjankuru,60.1167,23.55
10421,Pohjankuru,60.1167,23.55
10440,Bollsta,60.1167,23.5639
10441,Bollsta,60.1167,23.5639
10470,Fiskari,60.1333,23.55
10480,Antskog,60.1667,23.5667
10520,Tenhola,60.0667,23.3
10570,Bromarv,59.9833,23.0333
10600,Tammisaari,59.9667,23.4333
10601,Tammisaari,59.9667,23.4333
10620,Högbacka,59.9667,23.4208
10640,Dragsvik,59.9833,23.4833
10641,Dragsvik,59.9833,23.4833
10650,Tammisaari,59.9667,23.4333
10651,Tammisaari,59.9667,23.4333
10660,Tammisaari,59.9667,23.4333
10680,Skogby,59.9333,23.2333
10710,Snappertuna,60,23.65
10820,Lappohja,59.9,23.25
10850,Tvärminne,59.8333,23.2
10900,Hanko,59.8333,22.95
10901,Hanko,59.8333,22.95
10940,Hangonkylä,59.8333,22.95
10960,Hanko Pohjoinen,59.8333,22.95
10961,Hanko Pohjoinen,59.8333,22.95
11007,Riihimäki,60.75,24.7667
11100,Riihimäki,60.75,24.7667
11101,Riihimäki,60.75,24.7667
11110,Riihimäki,60.75,24.7667
11111,Riihimäki,60.75,24.7667
11120,Riihimäki,60.75,24.7667
11130,Riihimäki,60.75,24.7667
11131,Riihimäki,60.75,24.7667
11310,Riihimäki,60.75,24.7667
11311,Riihimäki,60.75,24.7667
11710,Riihimäki,60.75,24.7667
11711,Riihimäki,60.75,24.7667
11910,Riihimäki,60.75,24.7667
12100,Oitti,60.7833,25.0333
12101,Oitti,60.7833,25.0333
12130,Mommila,60.8833,25.05
12170,Hietoinen,60.8833,25.05
12210,Hausjärvi,60.7833,24.9333
12240,Hikiä,60.75,24.9167
12310,Ryttylä,60.8167,24.7667
12350,Turkhauta,60.8167,24.8167
12380,Leppäkoski,60.85,24.7333
12400,Tervakoski,60.8,24.6167
12401,Tervakoski,60.8,24.6167
12450,Vähikkälä,60.7833,24.5333
12520,Kormu,60.7333,24.65
12540,Launonen,60.75,24.5667
12600,Läyliäinen,60.6167,24.45
12630,Sajaniemi,60.6833,24.4667
12640,Jokiniemi,60.7,24.4667
12700,Loppi,60.7167,24.45
12701,Loppi,60.7167,24.45
12706,Marskinmaja,60.7167,24.45
12750,Pilpala,60.6167,24.2833
12820,Räyskälä,60.7333,24.15
12920,Topeno,60.7667,24.2833
12950,Sokala,60.7583,24.525
12999,Riihimäki,60.75,24.7667
13007,Hämeenlinna,61,24.45
13100,Hämeenlinna,61,24.45
13101,Hämeenlinna,61,24.45
13103,Jean sibeliuksen syntymäkoti,61,24.45
13110,Hämeenlinna,61,24.45
13111,Hämeenlinna,61,24.45
13130,Hämeenlinna,61,24.45
13131,Hämeenlinna,61,24.45
13160,Hämeenlinna,61,24.45
13200,Hämeenlinna,61,24.45
13201,Hämeenlinna,61,24.45
13210,Hämeenlinna,61.014,24.46
13211,Hämeenlinna,61,24.45
13220,Hämeenlinna,61,24.45
13230,Aulanko,61.0333,24.45
13250,Hämeenlinna,61,24.45
13270,Hämeenlinna,61,24.45
13300,Hämeenlinna,61,24.45
13330,Harviala,60.95,24.5833
13400,Hämeenlinna,61,24.45
13430,Hämeenlinna,61,24.45
13500,Hämeenlinna,61,24.45
13501,Hämeenlinna,61,24.45
13530,Hämeenlinna,61,24.45
13600,Hämeenlinna,61,24.45
13700,Parolannummi,61.0667,24.3833
13701,Parolannummi,61.0667,24.3833
13706,Parolan panssarimuseo,61.0667,24.3833
13720,Parola,61.0667,24.3833
13721,Parola,61.0667,24.3833
13800,Katinala,61.0333,24.4
13806,Hattulan vanha kirkko,61.0333,24.4
13880,Hattula,61.0667,24.3833
13900,Pekola,64.35,28.6167
13930,Papinsalmi,64.35,28.6167
14140,Jokimaa,60.8667,24.8833
14200,Turenki,60.9167,24.6333
14201,Turenki,60.9167,24.6333
14240,Janakkala,60.9,24.6
14300,Renko,60.9,24.2833
14301,Renko,60.9,24.2833
14330,Kaloinen,60.85,24.4
14370,Lukana,60.85,24.1833
14430,Vuohiniemi,60.95,24.1167
14450,Rimmilä,60.9833,24.05
14470,Eteläinen,61.0833,24.6833
14500,Iittala,61.1167,24.1667
14501,Iittala,61.1167,24.1667
14530,Leteensuo,61.1167,24.1222
14580,Kuurila,61.1167,24.0333
14610,Lepaa,61.1167,24.35
14620,Tyrväntö,61.15,24.3333
14680,Alvettula,61.2,24.4833
14690,Torvoila,61.25,24.55
14700,Hauho,61.1667,24.55
14701,Hauho,61.1667,24.55
14760,Kokkila,61.1333,24.6667
14770,Eteläinen,61.0833,24.6833
14810,Pohjoinen,61.1,24.8833
14820,Tuulos,61.15,24.8
14840,Sairiala,61.15,24.7667
14870,Juttila,61.1667,24.7667
14930,Sappee,61.25,24.7
14960,Puutikkala,61.2833,24.7
14980,Kuohijoki,61.3,24.8
14999,Hämeenlinna,61,24.45
15007,Lahti,60.9667,25.6667
15100,Lahti,60.9667,25.6667
15101,Lahti,60.9667,25.6667
15110,Lahti,60.9667,25.6667
15111,Lahti,60.9667,25.6667
15140,Lahti,60.983,25.663
15141,Lahti,60.9667,25.6667
15150,Lahti,60.9667,25.6667
15151,Lahti,60.9667,25.6667
15170,Lahti,60.9667,25.6667
15171,Lahti,60.9667,25.6667
15200,Lahti,60.9667,25.6667
15201,Lahti,60.9667,25.6667
15210,Lahti,60.9667,25.6667
15211,Lahti,60.9667,25.6667
15230,Lahti,60.9667,25.6667
15240,Lahti,60.9667,25.6667
15241,Lahti,60.9667,25.6667
15250,Lahti,60.9667,25.6667
